90090:94093,71119,22460,35094,1456,
90091:63103,57696,45237,91105,81617,
90092:33171,35029,84110,48448,2595,
90093:42865,12940,95849,93820,44626,
90094:16258,53978,36759,95950,39940,
90095:55454,10636,27195,96245,79784,
90096:59280,37322,68374,89709,37125,
90097:13786,93681,4240,2564,91289,
90098:12131,3764,22829,64733,17148,
90099:36463,31063,24543,90120,78914,
90100:70261,20879,65079,84001,9806,
90101:15553,28115,1206,76876,51143,
90102:15354,3846,19990,40156,14671,
90103:90988,53915,76184,12177,84539,
90104:85119,47165,52795,95568,81682,
90105:71084,96318,22941,74018,62805,
90106:68394,29143,64968,69243,33410,
90107:85383,66507,53160,99994,7634,
90108:18294,60695,99876,84891,5175,
90109:55538,28915,21528,3560,4992,
90110:86333,25586,52363,78306,98932,
90111:47138,51585,31720,91363,20678,
90112:20850,26781,47510,13278,44661,
90113:49313,15553,6255,4032,96371,
90114:8347,80821,31963,77601,25679,
90115:836,72058,13049,26661,68160,
90116:9120,75123,9233,521,55296,
90117:25701,77156,29854,60753,70295,
90118:48259,85271,61830,66087,14580,
90119:64234,61229,69837,18110,80081,
90120:77569,45994,90099,66120,78914,
90121:31529,3081,82254,83399,41174,
90122:89537,75634,37875,76484,62898,
90123:96858,64743,50376,77712,40816,
90124:3350,55685,81095,63067,53519,
90125:84876,53134,36652,40650,76162,
90126:25893,32942,99220,62027,28958,
90127:22648,91514,10439,36224,11755,
90128:64523,66868,63169,96181,10073,
90129:80813,1914,23367,82553,57986,
90130:97986,39093,70572,19562,41199,
90131:21428,8834,75091,25173,46253,
90132:45709,57816,23921,72841,55036,
90133:41131,74581,52830,65922,41498,
90134:56916,28917,35555,86790,77654,
90135:6275,13578,32046,18919,52125,
90136:81929,83687,75830,15166,2826,
90137:54512,96797,91202,58219,98196,
90138:22197,64303,85575,45626,57561,
90139:7574,75908,29684,4434,69878,
90140:97180,18294,26304,92088,68752,
90141:96022,43656,67556,82141,94380,
90142:47705,69216,65939,87102,3497,
90143:27122,24491,81564,29880,20574,
90144:88946,95590,18137,34376,57149,
90145:51891,11343,93747,43957,93687,
90146:52959,52090,99911,63155,61781,
90147:46528,1050,58411,90866,67617,
90148:92872,597,31747,16153,39542,
90149:57502,53905,43319,7779,50346,
90150:28005,67256,90312,18587,40949,
90151:46205,63636,73283,10966,25532,
90152:42238,67281,73942,12635,21781,
90153:55439,66706,16733,49256,68728,
90154:14125,74124,24184,97998,93298,
90155:65440,45325,63955,50690,91748,
90156:9014,43780,96815,59576,27783,
90157:65576,35702,57194,84573,16434,
90158:16051,35308,25510,58458,25968,
90159:36737,19896,18559,76469,82354,
90160:63306,64609,36948,83246,19913,
90161:75670,10314,44412,84138,46468,
90162:47530,28700,77648,9309,2173,
90163:41829,45162,57573,88569,92691,
90164:32689,15765,14432,22129,5596,
90165:58461,3748,33943,86875,38837,
90166:67169,74594,48472,48422,94802,
90167:52937,22881,80557,9850,19289,
90168:48052,40495,74348,82142,47037,
90169:83286,43190,39568,59310,31537,
90170:63141,95237,40603,90664,18090,
90171:55392,61293,26362,78663,7815,
90172:2893,45188,23364,38082,76458,
90173:16855,61326,37041,5227,84480,
90174:51271,38270,85580,66365,74099,
90175:64872,56501,67930,77272,32704,
90176:4539,91581,90998,19981,7586,
90177:45367,45061,18937,31858,83794,
90178:21434,29220,78816,20361,44441,
90179:33038,66143,23453,65737,28612,
90180:85609,61668,25148,68538,1291,
90181:19924,24363,71144,70385,77617,
90182:43430,3330,23501,83438,25068,
90183:18459,67819,58301,54691,17249,
90184:78433,93410,42136,40333,90908,
90185:61588,4550,29665,80857,64767,
90186:22432,47916,60354,73614,19383,
90187:32261,21600,22637,15002,11736,
90188:505,43825,5277,59812,38208,
90189:15348,67007,44414,24348,56911,
90190:17285,46544,8978,19483,49584,
90191:8519,91114,89850,20054,6792,
90192:9853,44310,5,7616,85191,
90193:42991,30574,43226,4069,42416,
90194:92422,63816,34009,93831,76782,
90195:50013,95605,30550,69381,49139,
90196:94383,49595,69119,52281,13765,
90197:54484,53349,38522,57213,93381,
90198:44407,60890,20630,65228,62182,
90199:49410,46943,11013,2479,65804,
90200:96167,68128,5451,24457,5500,
90201:30318,473,35082,24901,63782,
90202:30266,30863,42807,98990,91441,
90203:11138,61810,28070,19670,43358,
90204:47553,10194,7338,83052,61274,
90205:21047,48255,42764,81426,27748,
90206:10552,27631,34863,28536,42369,
90207:1722,51533,3181,15746,47471,
90208:10581,84996,90562,93294,39725,
90209:53561,31273,72170,96133,39010,
90210:21698,83886,96489,89393,79526,
90211:49522,444,73612,37229,7545,
90212:49390,6686,80625,88280,73545,
90213:87550,13747,8678,9670,19018,
90214:37548,44251,4008,48668,54467,
90215:50298,53738,60580,1894,12444,
90216:66867,35893,70494,3282,15823,
90217:72189,15358,60187,37101,56336,
90218:98562,34678,52203,73276,77802,
90219:52850,99527,71702,23816,87302,
90220:58347,57529,75404,70774,53925,
90221:12224,36205,89439,70125,25870,
90222:64047,20095,85952,98874,37169,
90223:162,3864,2005,45642,91421,
90224:84613,28177,75651,376,99236,
90225:95776,32066,46254,85269,2597,
90226:91793,91281,17248,51025,46018,
90227:85587,50900,17927,99930,19574,
90228:59207,74909,30237,30206,27906,
90229:7746,41126,16193,20835,25170,
90230:91101,89518,26339,22273,85606,
90231:46016,51335,90587,80516,99332,
90232:65955,35425,68570,28011,43083,
90233:12796,83364,41436,38277,80355,
90234:67411,69198,66273,67343,15751,
90235:15559,26536,35518,55598,13123,
90236:34839,82134,19094,15830,54030,
90237:76351,96168,99103,71164,76948,
90238:77060,36942,68487,88847,48718,
90239:50053,25577,27920,74085,2471,
90240:28386,98254,86061,44757,50800,
90241:29768,6467,10616,3400,89561,
90242:35045,51533,98702,17816,50025,
90243:42006,10410,78149,94456,71661,
90244:13568,12688,31597,69478,54630,
90245:85599,81738,53043,38781,90857,
90246:2094,41499,12765,93819,26350,
90247:93816,87053,22681,27818,19103,
90248:19660,97013,34146,12295,68228,
90249:5267,52399,19434,8090,57712,
90250:33984,95116,83973,55012,22815,
90251:47101,94578,39801,75164,22877,
90252:92302,74086,19675,74320,97460,
90253:88109,50702,5247,82918,27390,
90254:33113,28402,74571,48249,86560,
90255:88595,63847,63900,17097,19079,
90256:90204,47308,61274,86899,47553,
90257:61749,74450,99838,43738,79763,
90258:45758,57304,43155,51847,2193,
90259:19780,96828,34370,5644,18513,
90260:62646,88228,71789,91711,50499,
90261:39016,99262,9393,86747,81643,
90262:75622,67469,89172,13429,63987,
90263:87900,93314,67646,85320,36542,
90264:6750,76408,35096,99248,92485,
90265:30565,2466,78674,95405,41260,
90266:81272,86038,84079,28785,16145,
90267:64485,66127,24442,78448,79582,
90268:87896,28503,58345,36505,36765,
90269:61738,35330,81631,76295,43752,
90270:1129,65777,92507,4757,21030,
90271:8974,51686,10135,77305,22327,
90272:20579,74708,42934,79222,16406,
90273:99978,79773,33023,90008,92980,
90274:49784,66189,43002,90642,18045,
90275:74852,25050,7914,73210,57426,
90276:24452,69655,31483,644,58691,
90277:78860,79229,20500,12472,3481,
90278:69267,82644,34801,92099,24434,
90279:21773,77240,3657,85366,96960,
90280:65693,66721,42455,35979,63389,
90281:78933,61674,6307,90691,37827,
90282:58334,43915,87493,91742,19033,
90283:70580,78094,34464,85172,56079,
90284:32825,36674,8885,34140,36600,
90285:80062,80932,73033,60299,77895,
90286:72161,80674,30885,86957,4474,
90287:71943,46135,82457,73149,57991,
90288:54931,86881,97896,34824,31116,
90289:35843,88946,77921,75582,69448,
90290:65280,53850,80988,24319,90928,
90291:83260,93481,59803,46574,71548,
90292:16482,13652,30631,90037,62080,
90293:27374,86598,48864,36870,78481,
90294:36924,25773,4463,24217,2349,
90295:58739,41678,64678,23296,63175,
90296:57175,39092,72175,18868,77481,
90297:14949,19436,84610,48644,22864,
90298:63749,22036,50189,84860,27082,
90299:66221,15680,25805,75245,9541,
90300:12287,31743,84563,96667,53705,
90301:46448,40860,43348,11191,65441,
90302:61000,88648,65239,37217,94712,
90303:5920,94964,36225,7291,77557,
90304:30001,29957,78224,58758,44320,
90305:14076,97728,38500,28187,86611,
90306:71653,92401,57724,52129,72623,
90307:14447,58832,21858,85543,65347,
90308:30994,47557,37093,51097,87346,
90309:25255,70762,8354,27324,13948,
90310:68777,9480,78876,63741,92266,
90311:22633,70126,15069,95808,32014,
90312:18587,65731,85010,90150,45152,
90313:55108,43029,76535,819,14918,
90314:99606,5457,98906,54708,46918,
90315:51701,99078,76238,53900,73044,
90316:12543,14611,29947,62231,60147,
90317:1555,35162,82871,91169,23257,
90318:81997,88564,36961,82667,32770,
90319:66003,87198,7006,36500,6940,
90320:43463,55079,50769,65555,71811,
90321:34735,39262,93891,5682,81665,
90322:75603,17522,71074,12365,58889,
90323:22828,76252,4721,63288,20670,
90324:28856,21592,70306,171,70386,
90325:77789,32761,92245,73016,97038,
90326:30160,75028,75272,59757,5886,
90327:15433,84342,93972,86198,48599,
90328:5836,25249,18304,11299,14093,
90329:21984,27713,39835,62427,61950,
90330:90793,23541,98878,20254,30414,
90331:6398,44290,85040,82620,36270,
90332:11616,85677,68352,78042,16100,
90333:16889,22234,68457,25709,37970,
90334:38030,13442,97442,54268,95026,
90335:19374,23840,875,46673,89141,
90336:96992,95770,93492,2976,95547,
90337:10822,60649,58148,84770,75598,
90338:16148,95861,99780,1093,75599,
90339:3609,38969,45060,65334,59147,
90340:96659,28097,17054,26329,88406,
90341:57974,98029,36248,69806,31347,
90342:46904,89575,82764,48640,52569,
90343:82018,87078,77056,43079,32074,
90344:75797,15779,88837,70375,60491,
90345:61905,67750,95496,77656,57021,
90346:21374,26406,39061,55767,39165,
90347:74538,83559,21394,98504,13465,
90348:70410,58157,32545,58065,91107,
90349:31688,97416,3612,38520,69321,
90350:54390,68001,71495,49279,37597,
90351:61089,49347,65262,79240,54795,
90352:7219,53662,69205,82753,57332,
90353:61532,84607,99274,69623,21359,
90354:34730,22428,46654,57632,4843,
90355:40009,48269,63624,68218,16634,
90356:88214,9191,82260,57725,67190,
90357:53524,93025,21924,62409,49087,
90358:40538,24144,20215,93330,31505,
90359:28297,65637,5456,83808,70685,
90360:95245,13157,38920,96629,3130,
90361:1196,49800,11815,82292,26652,
90362:7948,38749,86545,82579,73428,
90363:43730,3069,37631,29321,58126,
90364:9455,79633,63526,44400,60887,
90365:14961,9041,74097,8055,59904,
90366:74228,12145,85781,45235,78174,
90367:34439,82173,3733,78920,51460,
90368:19732,83137,62702,92778,73345,
90369:18176,66536,90967,66607,10192,
90370:5508,71658,65882,98620,40566,
90371:97727,36038,13093,91747,59996,
90372:85360,21692,11794,70601,44051,
90373:56957,77534,17049,43910,16690,
90374:93255,4626,7589,72090,8257,
90375:31762,61389,39640,42775,93123,
90376:98511,1012,58407,3036,25995,
90377:18230,76175,24006,82132,89373,
90378:28725,69275,43244,73131,8738,
90379:43117,35675,82595,46416,34426,
90380:92837,94130,86039,73406,27262,
90381:9474,47296,79987,57971,25385,
90382:28941,37377,15090,88511,99079,
90383:66892,10263,76000,63197,59352,
90384:53526,49455,73125,23536,28659,
90385:83133,81488,23614,33223,45531,
90386:97558,86384,50625,51781,46423,
90387:41633,81355,13849,84873,80804,
90388:77568,86489,11345,17962,44382,
90389:28833,5740,81810,15666,97828,
90390:82196,17580,88948,35532,31645,
90391:70597,59184,3051,95290,77462,
90392:71297,15466,55220,68294,38022,
90393:62284,88976,28076,55483,67579,
90394:30153,22917,8056,99562,79414,
90395:74193,25394,70093,61039,96995,
90396:35997,1395,39557,28938,54217,
90397:82520,11506,51573,85878,84769,
90398:56983,51584,61383,47583,79916,
90399:7036,16961,16738,47327,78781,
90400:35073,11304,1130,1662,10657,
90401:1951,76573,91047,62491,89591,
90402:27834,40305,42054,6049,54170,
90403:18504,79671,53138,50758,98765,
90404:46668,4086,63263,78585,73874,
90405:4882,28316,13098,223,18253,
90406:16181,16462,30196,15806,79961,
90407:75561,47776,10923,95196,80666,
90408:63792,28538,66905,70452,15125,
90409:8057,42771,88845,40124,16260,
90410:35358,42768,86934,41975,15531,
90411:81178,50326,95793,98720,42192,
90412:26075,47600,97281,25944,60022,
90413:33074,66323,77795,73787,75166,
90414:47875,67464,93659,50121,24034,
90415:98073,44570,43873,19022,59651,
90416:85398,18366,8626,98321,81689,
90417:37371,82516,49373,20751,54879,
90418:84896,98786,83740,72386,64368,
90419:45496,41177,20513,82510,96086,
90420:41852,43886,51170,84551,97222,
90421:23863,55430,59664,91973,11892,
90422:16914,9751,78938,43553,36932,
90423:69697,41560,40934,92361,81605,
90424:42373,97630,2922,23238,92888,
90425:20037,63215,92429,71076,47777,
90426:4269,14526,84125,59137,619,
90427:23080,33000,96385,17795,19283,
90428:24311,98394,78966,93504,62421,
90429:64956,17923,13007,41815,15790,
90430:26015,42732,61329,7262,81328,
90431:65373,20171,60252,77295,99048,
90432:35306,94696,62485,87739,3490,
90433:90906,75366,63297,39206,8392,
90434:65802,82568,88188,86819,33138,
90435:67071,61992,11582,53778,75443,
90436:44980,41554,65852,5479,93140,
90437:55297,15284,44201,16581,47055,
90438:61461,13467,52088,75665,40772,
90439:48177,27948,78507,45118,92032,
90440:42954,3692,38489,79612,22947,
90441:43917,3863,72815,68958,48063,
90442:59365,13142,24462,16472,62701,
90443:55474,21082,52628,94573,54466,
90444:22298,66386,37128,97076,17294,
90445:67677,57817,54460,11409,28709,
90446:76234,96260,2739,73568,44443,
90447:65814,82916,96966,56364,49663,
90448:27693,51034,22307,33026,39913,
90449:1851,49967,7480,79276,55357,
90450:95611,25096,39372,34489,96492,
90451:74792,66355,92686,30342,33813,
90452:55761,86676,12157,53039,84738,
90453:19550,19946,42863,66464,89936,
90454:90378,8738,11982,57226,1388,
90455:80318,55654,87059,87618,43148,
90456:8754,40636,789,81640,73868,
90457:71757,95184,3506,11338,94075,
90458:4925,40054,32965,72962,69132,
90459:8160,74865,2664,98596,28934,
90460:72796,50940,16643,84914,59744,
90461:11423,74607,18995,7513,52535,
90462:17296,79525,44476,62127,70510,
90463:66692,33175,53816,95372,90529,
90464:48669,66390,14830,9761,86310,
90465:8746,12189,89163,71003,31192,
90466:41450,20579,40647,20659,64414,
90467:65810,46012,84591,63249,65050,
90468:26353,67253,75933,21945,23299,
90469:87854,80941,70511,63707,24487,
90470:35549,13338,87385,70553,95532,
90471:86557,818,33381,95287,97246,
90472:97281,46569,92957,15101,23114,
90473:53777,73136,58359,15634,47473,
90474:83599,69683,377,36853,4304,
90475:49302,12586,78371,76374,23402,
90476:66461,18607,72235,96331,32249,
90477:84819,65326,99602,10046,47017,
90478:28850,81800,51994,50652,57939,
90479:87918,66707,3906,48683,91242,
90480:87923,16584,2724,71696,945,
90481:69768,38648,62385,60199,21996,
90482:106,12637,38829,19470,33744,
90483:16683,6547,88386,37150,92517,
90484:9972,30361,65870,88908,5393,
90485:76833,5894,1529,46541,80726,
90486:46852,76277,53055,84516,7186,
90487:21118,60522,71802,73861,48166,
90488:99822,99483,13425,46145,91707,
90489:75723,51872,53448,34547,86278,
90490:79066,9352,35707,60642,23416,
90491:44982,39058,66782,97131,62895,
90492:87726,41912,72183,72236,19856,
90493:80693,62820,24789,18192,781,
90494:48242,56243,68589,73185,79650,
90495:49416,82907,43696,61160,56892,
90496:60013,10523,41076,7482,50746,
90497:54930,81941,43739,51241,22356,
90498:59099,18328,69762,46995,43907,
90499:26508,38858,46925,53793,18015,
90500:55165,72713,54315,2252,53443,
90501:22434,14990,38640,62247,6421,
90502:64894,42682,75968,28360,9036,
90503:13057,87490,46799,25476,72402,
90504:88790,68550,93094,88643,79750,
90505:66380,59425,9189,97125,24159,
90506:96222,78052,9622,25146,62241,
90507:67650,67364,55043,59429,88299,
90508:11959,37833,57156,2998,49450,
90509:64457,81965,48468,34946,56836,
90510:861,96717,80759,45507,76609,
90511:18796,23595,36002,90645,33963,
90512:40441,17526,10631,21808,56486,
90513:89305,32431,327,35915,5877,
90514:30181,15348,62856,79695,30141,
90515:99619,82485,87316,62193,36615,
90516:99324,31684,30418,34178,22806,
90517:48607,14339,38213,18671,64067,
90518:35669,62395,95447,79109,79935,
90519:33114,97589,49397,40649,95783,
90520:26099,53396,36180,45783,81220,
90521:16873,60000,80237,71435,10879,
90522:35068,85711,85853,89985,65579,
90523:25572,95030,66773,74022,12870,
90524:23976,16776,18258,33820,89322,
90525:69589,86010,87209,57838,62307,
90526:21960,44461,10932,65611,69635,
90527:37362,71760,66364,94108,79883,
90528:50825,35463,4876,9675,97088,
90529:95372,49438,90463,33009,53816,
90530:29837,36411,6796,92389,78961,
90531:94493,91303,7959,60384,52381,
90532:77639,31750,65887,45028,74513,
90533:1744,83421,60394,13639,12914,
90534:83049,42836,28632,45698,8023,
90535:34615,71521,65435,32710,33861,
90536:19189,41063,74239,30765,55156,
90537:29707,58038,37077,25627,84724,
90538:11306,61442,1582,11051,52438,
90539:92315,92234,38786,80571,58723,
90540:46331,81880,10334,4766,4664,
90541:71242,22621,16596,59533,94177,
90542:26060,29074,15979,19570,16550,
90543:34387,5109,46095,90677,5851,
90544:49916,96840,71429,25682,26300,
90545:58292,52313,41429,71225,852,
90546:79891,34928,30927,53863,95235,
90547:21688,13042,15897,65621,73715,
90548:10384,93556,58582,81570,9018,
90549:6285,72721,96553,40914,81927,
90550:80316,2643,4774,70036,83368,
90551:57877,9748,72844,45027,248,
90552:64920,62864,36624,65561,84455,
90553:4845,46795,34911,60303,21816,
90554:52216,28223,17435,88977,63098,
90555:39411,35503,81721,7286,53851,
90556:73846,52247,1077,89659,54427,
90557:62348,64841,7354,89527,36026,
90558:16522,42174,52223,393,19473,
90559:98388,22585,956,22586,74697,
90560:95747,34512,28589,76538,78759,
90561:12651,82732,7753,86962,73040,
90562:93724,41739,39725,90208,84996,
90563:21844,41602,20890,13869,25202,
90564:75024,87505,37175,16012,84494,
90565:40272,25225,18973,83638,62615,
90566:59410,46827,38550,11340,24193,
90567:38539,14782,89820,4213,32354,
90568:3484,73651,40277,99049,20459,
90569:45778,59012,9965,91280,68055,
90570:45599,62824,89926,90599,26036,
90571:15458,66339,85356,65001,17048,
90572:37364,77452,19119,189,1110,
90573:74686,70499,51653,45396,84346,
90574:52140,93946,57831,64625,48575,
90575:66440,60456,38240,8366,99452,
90576:15403,27710,69373,97434,24670,
90577:90750,40788,87716,74256,82129,
90578:95812,64556,1973,96027,72176,
90579:59495,2618,48832,84584,83006,
90580:72572,33613,28755,49349,67388,
90581:82340,10345,91257,23578,62590,
90582:75530,93118,92692,96406,32932,
90583:97781,73612,93012,30960,88957,
90584:88796,59315,94766,19057,57063,
90585:87323,23390,83451,58245,91787,
90586:75199,13349,83476,32477,65834,
90587:99332,98296,70052,46016,90231,
90588:34671,75936,20720,16567,80393,
90589:31334,4947,29048,68542,11710,
90590:35570,8400,99946,27605,92841,
90591:28855,64591,91606,21204,12693,
90592:97367,56465,49806,86726,98216,
90593:46784,49679,66577,2671,25791,
90594:69031,51587,58955,87930,86281,
90595:91587,52431,2099,60410,74015,
90596:65220,94668,95559,32203,28460,
90597:15329,93147,36544,21241,54355,
90598:5249,21730,55709,63883,66261,
90599:8372,45599,43069,90570,37832,
90600:86078,44387,92321,81298,22365,
90601:56371,8481,27709,57960,91992,
90602:59800,10598,96743,89542,18991,
90603:32499,10244,96527,78527,581,
90604:15138,47354,91484,24152,13939,
90605:30499,53115,40660,42312,67772,
90606:84871,2500,86254,91855,15384,
90607:95661,9717,30531,81327,5139,
90608:52315,37181,26331,77642,69390,
90609:24606,13846,51826,25527,71117,
90610:42267,65102,84032,96766,90855,
90611:7930,58896,51266,24119,21027,
90612:64186,19040,32406,28352,57405,
90613:24807,21584,27685,18449,38797,
90614:7490,82061,38297,47206,29622,
90615:33810,25167,75550,81294,91602,
90616:19448,47156,74041,64904,72031,
90617:17064,47282,97235,21081,88391,
90618:77015,16665,92618,58205,49052,
90619:76232,69877,5927,52431,66684,
90620:76350,42423,19542,28793,15774,
90621:59774,37413,48654,96194,18882,
90622:98689,34685,53041,92358,15769,
90623:76483,1250,81977,22274,48099,
90624:57667,13505,58460,9664,67667,
90625:13738,46616,19754,55409,31797,
90626:67460,67792,16929,78396,47303,
90627:49035,35621,92200,6376,30614,
90628:69402,67232,58520,28552,53220,
90629:53094,69643,67622,48507,54365,
90630:12330,45885,32671,10282,42311,
90631:94666,1484,7337,8133,15210,
90632:96469,88240,73076,40828,72699,
90633:33904,82948,87433,62882,23151,
90634:71882,65055,59502,78797,370,
90635:88889,83799,15063,73438,3493,
90636:56642,10796,86921,98734,41945,
90637:14467,1351,93419,45141,16109,
90638:1238,68175,75823,43330,11207,
90639:18541,15902,58239,99051,93289,
90640:42351,4316,97831,21677,33490,
90641:89492,11157,14997,95024,30958,
90642:14354,66189,27087,90274,18045,
90643:71849,56106,21148,81070,17042,
90644:75038,54595,20306,61831,61910,
90645:66629,23595,18796,33963,90511,
90646:52240,38999,51545,96346,20338,
90647:70000,43442,9356,19411,80276,
90648:32298,99574,46364,39664,31089,
90649:47117,23534,3492,6872,15273,
90650:97311,10463,27963,96167,7063,
90651:55879,86936,30771,48298,3193,
90652:42430,19582,24330,86132,64938,
90653:80978,65597,52343,17540,10672,
90654:74253,13070,29740,5006,81821,
90655:130,64038,96853,20428,33010,
90656:63444,94814,10308,62693,48873,
90657:32541,31388,98577,29530,71720,
90658:93812,71130,18152,52347,2413,
90659:75832,80156,47953,18538,95820,
90660:26775,45974,9126,46647,34745,
90661:96096,35433,91374,58135,75845,
90662:16545,97054,84759,59065,41764,
90663:58969,77070,36169,89172,84068,
90664:63141,95237,18090,40603,90170,
90665:64357,29992,14067,80395,346,
90666:50271,72491,27345,46198,20258,
90667:8484,99624,41260,91053,49193,
90668:70065,68694,88750,57931,20719,
90669:69041,121,86770,86243,1975,
90670:94766,15488,2874,85751,83662,
90671:33958,29990,20329,51073,66528,
90672:32210,18793,22622,56445,94167,
90673:41506,28515,21657,59336,83052,
90674:2481,52881,41016,11771,82467,
90675:27914,11930,33411,37504,66275,
90676:54373,73089,27386,84870,28280,
90677:70613,75977,5851,90543,86129,
90678:38535,52653,10019,34889,84117,
90679:35526,42643,47317,54995,48967,
90680:53187,79894,70998,64130,27060,
90681:38602,24202,90725,28355,8264,
90682:76935,29519,22619,2822,68678,
90683:2793,35293,19394,14337,72567,
90684:57448,77772,37584,56834,26009,
90685:94182,82562,98949,1914,64192,
90686:36293,35515,29764,15750,87973,
90687:16059,47498,87339,31292,36404,
90688:98491,62170,83437,18787,83789,
90689:43746,19684,88619,56249,26525,
90690:10235,6760,17514,47144,4150,
90691:61674,90281,37827,6307,78933,
90692:79440,17822,49294,69307,39290,
90693:27701,19633,42242,80305,38298,
90694:35212,29929,97101,61435,97545,
90695:16660,29536,83650,4309,66943,
90696:53801,1672,54510,57833,38507,
90697:24403,71656,79072,99556,5040,
90698:94444,33984,10166,89256,34141,
90699:63440,429,54997,70842,30955,
90700:65366,65012,17909,4187,55371,
90701:12895,98048,3314,87919,88210,
90702:33287,37869,39257,59777,16370,
90703:23053,25284,91183,23679,89035,
90704:83090,84135,7270,96085,34699,
90705:329,39185,39842,22078,92890,
90706:56151,56471,89675,9212,74147,
90707:43766,67695,49900,81952,23211,
90708:72221,74928,9035,5654,60521,
90709:59387,16577,11872,56348,80431,
90710:41606,86736,60716,35733,7710,
90711:84844,98378,46147,49476,28819,
90712:3578,28733,86415,55241,88642,
90713:778,63250,2807,35229,8365,
90714:85312,13197,64074,84526,23892,
90715:67490,76056,82930,59500,85042,
90716:1496,84764,4547,24624,93456,
90717:54285,48027,6370,1920,30823,
90718:3403,57353,85292,48033,71638,
90719:62109,22899,10220,47044,18381,
90720:52388,3441,10708,10371,25315,
90721:37865,81277,50856,18413,89358,
90722:82793,28152,45346,63387,98889,
90723:63286,26912,81835,82744,93885,
90724:54087,51347,43033,33993,71192,
90725:50675,10337,8264,90681,18673,
90726:69469,21249,66295,12148,23256,
90727:65565,38053,47602,89191,44090,
90728:63403,33969,39694,30665,53603,
90729:7307,5206,32563,27836,10833,
90730:52569,2843,36333,24731,70924,
90731:64123,61734,67740,87394,44800,
90732:85751,94766,31636,95480,1514,
90733:68221,74719,22582,93878,62921,
90734:35994,59801,76687,88373,72881,
90735:18048,35092,42204,96508,13196,
90736:75787,86452,50831,91491,94648,
90737:93888,56453,56004,55014,53744,
90738:7344,6463,17273,14954,55180,
90739:82826,16229,14323,45615,75607,
90740:46170,61787,4934,92533,31524,
90741:19858,42916,26741,69253,30516,
90742:9975,52004,57506,4038,77756,
90743:94507,74693,58676,27398,10183,
90744:82218,10774,57362,87629,37530,
90745:11353,40605,14531,7865,52365,
90746:22189,25560,95341,91610,68738,
90747:19971,6577,55051,48937,69800,
90748:42492,95546,13460,69370,54771,
90749:21408,84585,67427,38186,69384,
90750:75919,49201,90577,82129,52838,
90751:33499,80183,90141,96022,74860,
90752:28778,80790,48446,40582,63521,
90753:57705,97176,68290,94116,60730,
90754:71533,12742,22221,37287,18122,
90755:86575,63399,13063,16202,97928,
90756:16098,88031,38081,80601,30232,
90757:87091,62062,16788,76482,19929,
90758:25695,60107,6296,61957,57240,
90759:24059,7496,45637,27403,24033,
90760:48792,89340,7264,49270,24889,
90761:34557,63722,25074,72857,62063,
90762:43181,18688,94226,98263,54443,
90763:23144,99965,70047,14202,31425,
90764:12702,74915,92556,70851,43492,
90765:24956,34098,57620,88968,53837,
90766:85768,49542,61122,74687,65042,
90767:5375,99597,47131,76765,94632,
90768:53485,98806,71284,25411,78438,
90769:64091,14673,47507,72324,73855,
90770:92136,26874,67405,14938,81516,
90771:55393,93192,94679,8715,14828,
90772:27778,48315,91571,86062,46137,
90773:50012,70052,6286,81944,20139,
90774:40623,4875,73302,16500,83613,
90775:83828,29867,85965,22076,31785,
90776:68795,65116,78244,13372,7415,
90777:52848,31922,31144,8743,36303,
90778:97494,47862,73450,81416,31787,
90779:60641,81287,29338,9042,63889,
90780:41896,58162,5576,55468,10721,
90781:60701,92676,76187,77724,78804,
90782:20099,6037,26123,77163,74509,
90783:74201,68573,62630,50437,52751,
90784:96276,12186,17199,8498,12179,
90785:93485,96060,35292,98974,50511,
90786:72412,46800,50203,50608,31550,
90787:50991,18986,23860,5390,21097,
90788:3714,28928,51377,68320,37309,
90789:1565,23285,20335,66762,3939,
90790:68405,73100,56297,11206,64734,
90791:46289,82014,45279,44027,82062,
90792:90314,46918,11493,5457,40048,
90793:88811,21095,90330,82829,20471,
90794:500,44995,5458,7156,93977,
90795:48130,49529,68089,63008,89438,
90796:80091,28882,56051,39922,29432,
90797:87830,65461,41967,76095,16076,
90798:48688,94320,73323,44762,38990,
90799:69738,85578,97792,64094,49592,
90800:76972,53215,88751,74047,92251,
90801:74744,23420,34726,31541,93515,
90802:46309,29543,74730,82635,78386,
90803:53054,45782,76072,18173,84041,
90804:84484,79194,23703,73186,71466,
90805:95374,15020,78775,99959,38708,
90806:50500,1786,54048,37281,70003,
90807:28740,68052,27068,92119,38333,
90808:81745,40778,80686,38159,80632,
90809:62910,97583,35387,23963,89678,
90810:19905,2,96238,17885,54812,
90811:32726,27847,82369,86773,24825,
90812:29926,31101,88821,28129,57268,
90813:16084,43044,77007,82159,87453,
90814:26733,49154,55690,65876,74732,
90815:22611,11757,98134,77325,43390,
90816:93160,21073,98223,46479,39139,
90817:88454,40242,94957,38216,70232,
90818:60906,95363,25274,71836,70083,
90819:57745,94715,77529,27063,97128,
90820:86272,39138,37957,79135,36771,
90821:79499,82715,61191,91133,50177,
90822:65971,9546,84749,55617,2583,
90823:94007,95252,88124,95860,32821,
90824:86271,73768,52938,46088,82068,
90825:28314,56089,264,30006,88753,
90826:88011,62064,80477,21866,81658,
90827:47914,60724,33970,94029,14843,
